codigo;nombre;precio_compra;precio_unitario;id_proveedor
0111E-1407-BL;Extremo para cablecanal 14x07mm. color blanco;3;111.54;2
0111E-1821-BL;Extremo para cablecanal 18x21mm. color blanco;6;906.21;2
0111E-2;Electroiman 380vca 5kgr. (intermitente);4;252840.26;2
0111E-2-B;Bobina 380vca 5 kgr. (intermitente);1;23588.19;2
0111E-2010-BL;Extremo para cablecanal 20x10mm. color blanco;28;3292.23;2
0111E-4030-BL;Extremo para cablecanal 40x30mm. color blanco;37;7012.93;2
0111EC-1407ABS;Cablecanal 14x07mm. color blanco con adhesivo;188;33433.15;2
0111EC-1821ABS;Cablecanal 18x21mm. color blanco con adhesivo;480;166171.44;2
0111EC-2010ABS;Cablecanal 20x10mm. sin tabique color blanco con a;2152;500066.49;2
0111EC-2010BS;Cablecanal 20x10mm. sin tabique color blanco;12;2420.39;2
0111EC-2730ABS;Cablecanal 27x30mm. color blanco con adhesivo;204;174624.37;2
0111EC-4030ABS;Cablecanal 40x30mm. color blanco con adhesivo;108;124259.22;2
0111EK/MB;Extremo bornera para riel ns-mb/ 15;40;9071.67;2
0111EK2;Extremo bornera alto para riel ns y ns-35;2;577.71;2
0111EK3;Extremo para borne 50-150mm para riel ns-35;2;4126.41;2
0111EKN1;Extremo bornera bajo doble tornillo para riel ns-3;1460;325878;2
0111ELE-100-50-BL;Angulo 90º para cablecanal ckd-100-50 color blanco;62;84683.11;2
0111ELE-1407-BL;Curva plana para cablecanal 14x07mm. color blanco;29;1199.31;2
0111ELE-1821-BL;Curva plana para cablecanal 18x21mm. color blanco;31;4371.22;2
0111ELE-2010-BL;Curva plana para cablecanal 20x10mm. color blanco;100;11736.55;2
0111ELE-2730-BL;Curva plana para cablecanal 27x30mm. color blanco;7;1387.95;2
0111ELE-3012-BL;Curva plana para cablecanal 30x12mm. color blanco;4;540.16;2
0111ELE-4016-BL;Curva plana para cablecanal 40x16mm. color blanco;13;2358.8;2
0111ELE-4030-BL;Curva plana para cablecanal 40x30mm. color blanco;9;1422.23;2
0111F/1038-02;Fusible 10x38mm. (clase gg) 2a;3;1129.65;2
0111F/205-03.15;Fusible 3. 15a/ 20x5 mm.;10;4300.81;2
0111FATIR960-24;Fuente conmutada trifasica uso industrial. riel di;1;303006.48;2
0111FRP20;Modulo de redundancia de 20 a maximo por entrada y;1;46374.64;2
0111H-2;Electroiman 380vca 10kgr. (intermitente);5;456157.37;2
0111HUB-372;"Hub de 1"" conector para cano rigido. rosca npt";270;1132671.82;2
0111HUB-375;"Hub de 2"" conector para caño rígido. rosca npt";3;16529.45;2
0111I-RE1;Identificador de regleta;50;15075.05;2
0111IBC-04-01;Plancha de numeros 1-10 (15 juegos);5;3968.41;2
0111IBC-04-02;Plancha de numeros 11-20 (15 juegos);5;3968.41;2
0111IBC-04-03;Plancha de numeros 21-30 (15 juegos);5;3968.41;2
0111IBC-04-04;Plancha de numeros 31-40 (15 juegos);5;3968.41;2
0111IBC-04-05;Plancha de numeros 41-50 (15 juegos);2;1587.22;2
0111IBC-04-06;Plancha de numeros 51-100 (3 juegos);2;1587.22;2
0111IBC-05-01;Plancha de numeros 1-25 (6 juegos);1;769.19;2
0111IBC-05-02;Plancha de numeros 26-50 (6 juegos);1;769.19;2
0111IBC-05-03;Plancha de numeros 51-75 (6 juegos);2;1526.33;2
0111IBC-06-06-A;Plancha de numeros 101-220 (1 juego) apaisados;-2;-319.09;2
0111IBC-06-07-A;Plancha de numeros 221-340 (1 juego) apaisados;-2;-319.09;2
0111IBC-06-08-A;Plancha de numeros 341-460 (1 juego) apaisados;-1;-159.54;2
0111IBC-06-09-A;Plancha de numeros 461-580 (1 juego) apaisados;-1;-159.54;2
0111IBC-06-10-A;Plancha de numeros 581-700 (1 juego) apaisados;-1;-159.54;2
0111IBC-06-11-A;Plancha de numeros 701-820 (1 juego) apaisados;-1;-159.54;2
0111ICAB-00/0;Identificador para cable de 0. 5 a 1.5mm de seccio;3;7233.86;2
0111ICAB-00/1;Identificador para cable de 0. 5 a 1.5mm de seccio;3;7233.86;2
0111ICAB-00/2;Identificador para cable de 0. 5 a 1.5mm de seccio;3;7233.86;2
0111ICAB-00/3;Identificador para cable de 0. 5 a 1.5mm de seccio;3;7233.86;2
0111ICAB-00/4;Identificador para cable de 0. 5 a 1.5mm de seccio;3;7233.86;2
0111ICAB-00/5;Identificador para cable de 0. 5 a 1.5mm de seccio;2;4697.38;2
0111ICAB-00/6;Identificador para cable de 0. 5 a 1.5mm de seccio;2;4697.38;2
0111ICAB-00/7;Identificador para cable de 0. 5 a 1.5mm de seccio;2;4697.38;2
0111ICAB-00/8;Identificador para cable de 0. 5 a 1.5mm de seccio;2;4697.38;2
0111ICAB-00/9;Identificador para cable de 0. 5 a 1.5mm de seccio;2;4697.38;2
0111ICAB-01/0;Identificador para cable de 0. 5 a 1.5mm de seccio;1;2162.77;2
0111ICAB-01/2;Identificador para cable de 0. 5 a 1.5mm de seccio;1;2162.77;2
0111ICAB-01/3;Identificador para cable de 0. 5 a 1.5mm de seccio;1;2162.77;2
0111ICAB-01/4;Identificador para cable de 0. 5 a 1.5mm de seccio;1;2162.77;2
0111ICAB-01/7;Identificador para cable de 0. 5 a 1.5mm de seccio;1;2162.77;2
0111ICAB-01/NU;Identificador para cable de 0. 5 a 1.5mm de seccio;11;23480.12;2
0111ICAB-02/ABC2;Identificador para cable de 1 a 2.5mm de seccion (;1;2189.8;2
0111ICAB-02/CO;Identificador para cable de 1 a 2.5mm de seccion (;5;10730.87;2
0111ICAB-02/L;Identificador para cable de 1 a 2.5mm de seccion (;1;2146.17;2
0111ICAB-02/N;Identificador para cable de 1 a 2.5mm de seccion (;1;1734.5;2
0111ICAB-03/CO;Identificador para cable de 4 a 6mm de seccion (u.;2;4292.34;2
0111ICAB-03/NU;Identificador para cable de 4 a 6mm de seccion (01;3;6568.47;2
0111IZEB15-250AG-024GN-2502I08;Interface electrom. 15. 6mm. tornillo 3 niveles 2;2;12806.57;2
0111IZEB15-250AG-230IN-2502I08;Interface electrom. 15. 6mm. tornillo 3 niveles 2;6;43054.74;2
0111JSSB-10-05/BKF-RO;Puente de 10 elementos para borne de paso a resort;4;4248.8;2
0111JSSB-10-05/BPN;Puente fijo de 10 elementos para borne bpn-2.5;83;169325.94;2
0111JSSB-10-06/BPN;Puente fijo de 10 elementos para borne bpn-04;175;412561.53;2
0111JSSB-10-08/BPN;Puente fijo de 10 elementos para borne bpn-06;172;429580.11;2
0111JSSB-10-10/BPN;Puente fijo de 10 elementos para borne bpn-10;23;65469.65;2
0111JSSB-10-12/BPN;Puente fijo de 10 elementos para borne bpn-16;1;3544.33;2
0111KDS-4;Borne para electronica con 2 pines para conductor;3500;2085426.75;2
0111LS-100-50-BL;Esquinero exterior para cablecanal ckd-100-50;70;82891.74;2
0111LS-1407-BL;Esquinero exterior para cablecanal 14x07mm. color;13;547.22;2
0111LS-1821-BL;Esquinero exterior para cablecanal 18x21mm. color;10;1464.99;2
0111LS-2010-BL;Esquinero exterior para cablecanal 20x10mm. color;68;7936.57;2
0111LS-2730-BL;Esquinero exterior para cablecanal 27x30mm. color;7;1345.29;2
0111LS-4016-BL;Esquinero exterior para cablecanal 40x16mm. color;13;2267.55;2
0111LTC-110/25M;"Cano flexible de 1/2""";60;76190.69;2
0111MB;Miniborne para conductor de 4mm;206;90295.82;2
0111MB-AZ;Miniborne de color azul para conductor de 4mm;2;746.79;2
0111NS-35;Riel s/ iec 60715-1. simetrico 35mm. sin perforar;41;54244;2
0111NS-35-15/P/2000;Riel s/ iec 60715-1. simetrico 35mm. y 15mm. profu;1;4672.52;2
0111NS-35/P;Riel s/ iec 60715-1. simetrico 35mm. perforado (1;62.3;84943.01;2
0111NS-35/P/2000;Riel s/ iec 60715-1. simetrico 35mm. perforado (2;79;199865.94;2
0111NS-MB;Riel s/ iec 60715-1. simetrico de 15mm. perforado;5;6853.72;2
0111NS/2000;Riel s/ iec 60715-1. asimetrico 32mm. sin perforar;2;9313.89;2
0111P-02-10-05/BKN;Puente de adaptacion de borne bpn-10 a bpn-2.5;60;31875.9;2
0111P-10-06/BDN-MB;Puente fijo de 10 elementos para borne bdn-c/bdn-s;20;39419.18;2
0111P-10-06/BKNT-AZ;Puente de 10 elementos para borne a sensores paso;4;3681.32;2
0111P-10-06/BKNT-MA;Puente de 10 elementos para borne a sensores paso;4;2971.24;2
0111P-10-08/BKNP;Puente de 10 elementos paso 8mm. para borne bknp-5;2;6037.22;2
0111PS-02;Protector de seguridad para borne zctp-250 para co;24;34833.61;2
0111RI-100-50-BL;Rinconero interno para cablecanal ckd-100-50;78;62197.69;2
0111RI-1407-BL;Rinconero interno para cablecanal 14x07mm. color b;14;548.7;2
0111RI-1821-BL;Rinconero interno para cablecanal 18x21mm. color b;7;1108;2
0111RI-2010-BL;Rinconero interno para cablecanal 20x10mm. color b;79;9395.21;2
0111RI-2730-BL;Rinconero interno para cablecanal 27x30mm. color b;1;172.41;2
0111RI-3012-BL;Rinconero interno para cablecanal 30x12mm. color b;4;541.31;2
0111RI-4016-BL;Rinconero interno para cablecanal 40x16mm. color b;13;2267.55;2
0111RI-4030-BL;Rinconero interno para cablecanal 40x30mm. color b;4;830.48;2
0111RZE024AN-2501I12B.;Rele zoloda electromecanico 15.6mm 1 cont.  inv.  ;4;12305.23;2
0111S-BKF-2.5/04;Separador montaje sobre borne (2.5 a 4mm);108;17579.95;2
0111SE-D-50-BL;Tabique separador para ckd-100-50 color blanco;38;16212.34;2
0111SE1;Separador 64x52mm. espesor de 2mm.;150;26231.68;2
0111SE1-D;Separador 64x52mm. espesor de 1mm. color amarillo.;60;7118.25;2
0111SE1-D-GR;Separador 64x52mm. espesor de 1mm. color gris;20;2177.8;2
0111SG/F;Soporte plano para riel;20;13191.07;2
0111TE-100-50-BL;"Derivacion en ""t"" para cablecanal ckd-100-50";37;58745.69;2
0111TE-1407-BL;Te plana para cablecanal 14x07mm. color blanco;2;78.43;2
0111TE-1821-BL;Te plana para cablecanal 18x21mm. color blanco;3;459.23;2
0111TE-2010-BL;Te plana para cablecanal 20x10mm. color blanco;50;6022.56;2
0111TE-2730-BL;Te plana para cablecanal 27x30mm. color blanco;1;219.36;2
0111TE-4016-BL;Te plana para cablecanal 40x16mm. color blanco;13;2480.6;2
0111TP-1407A-BL;Cablecanal 14x7mm. color blanco con adhesivo;124;27748.86;2
0111TP-1821A-BL;Cablecanal 18x21mm. color blanco con adhesivo;10;3522.81;2
0111TP-2010A-BL-ST;Cablecanal 20x10mm. sin tabique color blanco con a;2;632.9;2
0111TP-3012-BL;Cablecanal 30x12mm. con tabique color blanco;2;903.1;2
0111TP-3012A-BL;Cablecanal 30x12mm. color blanco con adhesivo;42;28002.33;2
0111TP-3012A-BL-ST;Cablecanal 30x12mm. sin tabique color blanco con a;26;20027.12;2
0111TP-4016-BL;Cablecanal 40x16mm. con tabique color blanco;2;2173.68;2
0111TP-4016A-BL;Cablecanal 40x16mm. color blanco con adhesivo;76;67723.14;2
0111TP-4016A-BL-ST;Cablecanal 40x16mm. sin tabique color blanco con a;10;7720.5;2
0111TPP-4813-GR;Cablecanal de piso 48x13mm. color gris;54;52503.97;2
0111TPP-4813A-GR;Cablecanal de piso 48x13mm. color gris con adhesiv;6;6470.37;2
0111TPP-7517-GR;Cablecanal de piso 75x17mm. color gris;54;100898.44;2
0111TPP-7517A-GR;Cablecanal de piso 75x17mm. color gris con adhesiv;36;66140.8;2
0111TR-32;"Tuerca para conector de 1/2"" rosca bsp";20;5372.85;2
0111U-100-50-BL;Union para ckd-100-50 color blanco;23;7262.86;2
0111U-1407-BL;Union recta para cablecanal 14x07mm. color blanco;14;610.23;2
0111U-1821-BL;Union recta para cablecanal 18x21mm. color blanco;1;132.04;2
0111U-2010-BL;Union recta para cablecanal 20x10mm. color blanco;35;4226.72;2
0111U-2730-BL;Union recta para cablecanal 27x30mm. color blanco;8;1511.53;2
0111U-4016-BL;Union recta para cablecanal 40x16mm. color blanco;12;2126.71;2
0111UKM-10;Borne de paso para conductor de 10mm;100;55953.93;2
0111UKM-4-L/B1;Borne de paso para conductor de 4mm;40;18091.2;2
0111VHA-B-220;Bobina 220vca para valvula hidraulica;15;232824.78;2
0111ZCTP-250/35;Borne de poliamida para conexion a terminal 125mm;24;152894.21;2
0111ZE-0.5-8;Terminal tif de 1x0.5mm. largo 8mm bolsa x100u;40;14728.19;2
0111ZE-0.75-8;Terminal tif de 1x0.75mm. largo 8mm bolsa x100u;1;328.26;2
0111ZE-1.5-8;Terminal tif de 1x1.5mm. largo 8mm bolsa x100u;3;829.43;2
0111ZE-1-8;Terminal tif de 1x1mm. largo 8mm bolsa x100u;43;15210.75;2
0111ZE-10-12;Terminal tif de 1x10mm. largo 12mm bolsa x100u;3.7;4641.65;2
0111ZE-16-12;Terminal tif de 1x16mm. largo 12mm bolsa x100u;-2;-2584.04;2
0111ZE-2.5-8;Terminal tif de 1x2.5mm. largo 8mm bolsa x100u;18.2;13397.27;2
0111ZE-4-12;Terminal tif de 1x4mm. largo 12mm bolsa x100u;4;2626.43;2
0111ZE-4-9;Terminal tif de 1x4mm. largo 9mm bolsa x100u;1.4;687.86;2
0111ZE-6-10;Terminal tif de 1x6mm. largo 10mm bolsa x100u;4.6;4228.51;2
0111ZTE-1.5-8;Terminal tif de 2x1.5mm largo 8mm bolsa x100u;2;1554.19;2
011612X1.5C;Arg cable subt.12x1.5 clase 4 comando numerado;15;48113.87;2
01161X035C;Arg cable norm 1x0.35 celeste;100;11036.85;2
01161X035N;Arg cable norm 1x0.35 negro;2;221.76;2
01161X035R;Arg cable norm 1x0.35 rojo;2;221.76;2
01161X035V;Arg cable norm 1x0.35 verde;100;11036.85;2
01161X050A;Arg cable norm 1x0.50 amarillo;4;451.25;2
01161X050B;Arg cable norm 1x0.50 blanco;100;9757.75;2
01161X050C;Arg cable norm 1x0.50 celeste;537;58874.43;2
01161X050G;Arg cable norm 1x0.50 gris;500;52550.49;2
01161X050M;Arg cable norm 1x0.50 marron;236;26451.35;2
01161X050N;Arg cable norm 1x0.50 negro;1957;192244.3;2
01161X050NA;Arg cable norm 1x0.50 naranja;400;45012;2
01161X050R;Arg cable norm 1x0.50 rojo;1277;139863.18;2
01161X050V;Arg cable norm 1x0.50 verde;200;23203.04;2
01161X075B;Arg cable norm 1x0.75 blanco;25;3660.82;2
01161X075N;Arg cable norm 1x0.75 negro;30;2701.87;2
01161X075R;Arg cable norm 1x0.75 rojo;10;900.62;2
01161X1.5B;Arg cable norm 1x1.5 blanco;300;51274.32;2
01161X1.5G;Arg cable norm 1x1.5 gris;32;4752.32;2
01161X1.5N;Arg cable norm 1x1.5 negro;300;51274.32;2
01161X16N;Arg cable norm 1x16 negro;6;12774.68;2
01161X1B;Arg cable norm 1x1 blanco;200;26311.78;2
01161X1G;Arg cable norm 1x1 gris;200;26617.18;2
01161X1M;Arg cable norm 1x1 marron;150;20935.54;2
01161X1N;Arg cable norm 1x1 negro;650;92675.54;2
01161X1VA;Arg cable norm 1x1 verde/amarillo;310;32507.79;2
01161X1VI;Arg cable norm 1x1 violeta;300;45536.26;2
01161X2.5B;Arg cable norm 1x2.5 blanco;300;91572;2
01161X2.5C;Arg cable norm 1x2.5 celeste;500;137887.45;2
01161X2.5M;Arg cable norm 1x2.5 marron;500;137887.45;2
01161X2.5N;Arg cable norm 1x2.5 negro;25;5654.29;2
01161X2.5R;Arg cable norm 1x2.5 rojo;20;6379.98;2
01161X2.5VA;Arg cable norm 1x2.5 verde/amarillo;710;201197.16;2
01161X25VA;Arg cable norm 1x25 verde/amarillo;100;320178;2
01161X4C;Arg cable norm 1x4 celeste;300;124030.74;2
01161X4M;Arg cable norm 1x4 marron;200;88677.34;2
01161X4VA;Arg cable norm 1x4 verde/amarillo;205;91241.75;2
01161X6N;Arg cable norm 1x6 negro;104;55013.49;2
01162X1.5;Arg cable subt.2x1.5 clase 4;15;11190.31;2
01163X1.5;Arg cable subt.3x1.5 clase 4;200;142375.96;2
01163X25+N;Arg cable subt.3x25+n clase 4;6;62391.18;2
01163X35+N;Arg cable subt.3x35+n clase 4;18;229122.07;2
01165X2.5;Arg cable subt.5x2.5 clase 4;4;6294.88;2
0116851;Arg cable con alma de acero 2x050;3;1305.97;2
0116BS3X2.5;Arg cable bomba sum 3x2.5 chato;50;70273.99;2
0116CU50;Arg cable desnudo 50mm;600;4064703.57;2
0116EC2X0.75;Arg cable env.chato 2x0.75 gris;30;8834.71;2
0116EC2X0.75B;Arg cable env.chato 2x0.75 blanco;16;4790.46;2
0116EC2X050;Arg cable env.chato 2x0.50 gris;7;1538.46;2
0116EC2X050B;Arg cable env.chato 2x0.50 blanco;23.5;5804.37;2
0116EC2X050N;Arg cable env.chato 2x0.50 negro;30;7739;2
0116EC2X1.5B;Arg cable env.chato 2x1.5 blanco;30;15769.72;2
0116EC2X1B;Arg cable env.chato 2x1 blanco;190;65900.8;2
0116EC2X2.5B;Arg cable env.chato 2x2.5 blanco;69;64256.22;2
0116EC3X1.5;Arg cable env.chato 3x1.5 gris;15;10307.16;2
0116EC3X1.5B;Arg cable env.chato 3x1.5 blanco;25;17533.58;2
0116EC3X1B;Arg cable env.chato 3x1 blanco;279;120043.83;2
0116EC3X2.5;Arg cable env.chato 3x2.5 gris;15;17256.58;2
0116EC3X2.5B;Arg cable env.chato 3x2.5 blanco;6;5852.97;2
0116LS0H1X10;Arg cable subt ls0h 1x10;265;336918.03;2
0116LS0H1X16;Arg cable subt ls0h 1x16;15;38808.66;2
0116LS0H1X2.5C;Arg cable ls0h 1x2.5 celeste;100;26484.48;2
0116LS0H1X2.5M;Arg cable ls0h 1x2.5 marron;100;26484.48;2
0116LS0H1X2.5VA;Arg cable ls0h 1x2.5 v/a;100;26484.48;2
0116LS0H1X25;Arg cable subt ls0h 1x25;5;19593.75;2
0116LS0H1X6VA;Arg cable ls0h 1x6 v/a;100;57115.52;2
0116LS0H2X10;Arg cable subt ls0h 2x10;15;61761.2;2
0116LS0H3X2.5;Arg cable subt ls0h 3x2.5;155;201419.15;2
0116LS0H4X4;Arg cable subt ls0h 4x4;25;59473.04;2
0116PA2X035;Arg cable paralelo 2x0.35 blanco;339;37683.18;2
0116PA2X035N;Arg cable paralelo 2x0.35 negro;58;7168.16;2
0116PA2X050;Arg cable paralelo 2x0.50 blanco;593;89406.3;2
0116PA2X050N;Arg cable paralelo 2x0.50 negro;22;4058.69;2
0116PA2X075;Arg cable paralelo 2x0.75 blanco;342;80998.44;2
0116PA2X075N;Arg cable paralelo 2x0.75 negro;12;4324.49;2
0116PA2X1;Arg cable paralelo 2x1 blanco;601;163156.69;2
0116PA2X1.5;Arg cable paralelo 2x1.5 blanco;850;317238.89;2
0116PA2X1.5N;Arg cable paralelo 2x1.5 negro;56;23742.7;2
0116PA2X1N;Arg cable paralelo 2x1 negro;85;23283.65;2
0116PA2X2.5;Arg cable paralelo 2x2.5 blanco;326;178229.8;2
0116PB2X050;Arg cable paralelo bicolor 2x0.50;203;33366.38;2
0116PB2X1;Arg cable paralelo bicolor 2x1;213;61256.15;2
0116PC2X035;Arg cable paralelo cristal 2x0.35;7;1053.42;2
0116PC2X050;Arg cable paralelo cristal 2x0.50;11;1799.89;2
0116PC2X075;Arg cable paralelo cristal 2x0.75;38;8987.07;2
0116PC2X1;Arg cable paralelo cristal 2x1;138;38712.42;2
0116PC2X1.5;Arg cable paralelo cristal 2x1.5;52;23575.99;2
0116PC2X2.5;Arg cable paralelo cristal 2x2.5;10;7071.15;2
0116S1X150;Arg cable subt.1x150 clase 4;161;3301479.61;2
0116S1X240;Arg cable subt.1x240 clase 4;70;2273465.3;2
0116S1X25;Arg cable subt.1x25 clase 4;55;194614.31;2
0116SP50;Arg cable p/soldadura 1x50 negro;90;710060.14;2
0116TT10X1;Arg cable tt 10x1;35;51218.29;2
0116TT10X1.5;Arg cable tt 10x1.5;140;492460.97;2
0116TT12X1.5;Arg cable tt 12x1.5;61;165021.44;2
0116TT12X2.5;Arg cable tt 12x2.5;15;70994.16;2
0116TT25X1.5;Arg cable tt 25x1.5;10;59923.2;2
0116TT2X050;Arg cable tt 2x0.50 negro;50;14822.85;2
0116TT2X075;Arg cable tt 2x0.75 negro;10;3443.17;2
0116TT2X075B;Arg cable tt 2x0.75 blanco;105;36259.6;2
0116TT2X1;Arg cable tt 2x1 negro;177;75695.16;2
0116TT2X1.5;Arg cable tt 2x1.5 negro;312;167063.03;2
0116TT2X1B;Arg cable tt 2x1 blanco;238;80872.85;2
0116TT2X2.5;Arg cable tt 2x2.5 negro;88;75774.25;2
0116TT2X4;Arg cable tt 2x4;25;33313.84;2
0116TT2X6;Arg cable tt 2x6;12;23371.92;2
0116TT3X1;Arg cable tt 3x1 negro;320;183190.61;2
0116TT3X1.5;Arg cable tt 3x1.5 negro;647;485935.26;2
0116TT3X1.5B;Arg cable tt 3x1.5 blanco;110;60676.28;2
0116TT3X10;Arg cable tt 3x10;10;32268.12;2
0116TT3X1B;Arg cable tt 3x1 blanco;4;1728.52;2
0116TT3X2.5;Arg cable tt 3x2.5 negro;209;213879.39;2
0116TT3X2.5B;Arg cable tt 3x2.5 blanco;6;5133.88;2
0116TT3X4;Arg cable tt 3x4;16;29820.5;2
0116TT4X1.5;Arg cable tt 4x1.5;15;19033.56;2
0116TT4X10;Arg cable tt 4x10;30;178359.87;2
0116TT4X2.5;Arg cable tt 4x2.5;50;79572.94;2
0116TT4X4;Arg cable tt 4x4;57;137125.32;2
0116TT4X6;Arg cable tt 4x6;30;110048.96;2
0116TT5X1;Arg cable tt 5x1;50;42719.99;2
0116TT5X1.5;Arg cable tt 5x1.5;315;386607.2;2
0116TT5X10;Arg cable tt 5x10;18;98179.83;2
0116TT5X2.5;Arg cable tt 5x2.5;250;489097.13;2
0116TT5X4;Arg cable tt 5x4;153;505049.89;2
0116TT6X1;Arg cable tt 6x1;24;17600.74;2
0116TT7X1;Arg cable tt 7x1;35;60441.64;2
0116TT7X1.5;Arg cable tt 7x1.5;10;18121.41;2
0116TT7X2.5;Arg cable tt 7x2.5;7;20636.01;2
0116TT8X1.5;Arg cable tt 8x1.5;40;79393.28;2
01200412;Gabinete estanco IP65 450X600X160;2;91612.51;2
01200413;Gabinete estanco IP65 450X450X160;1;31105.44;2
01200415;Gabinete estanco IP65 600X600X160;1;63409.52;2
01200437;Gabinete estanco IP65 300X450X160;1;31378.74;2
01200470;Gabinete estanco IP65 para 72 DIN 600x600x160;1;121236.9;2
01200471;Gabinete estanco IP65 para 96 DIN 600x750x160;1;151311.85;2
01200480;Gabinete estanco IP65 450X600X210;1;57310.4;2
01200482;Gabinete estanco IP65 600X750X210;1;69157.21;2
01200705;Contratapa regulable ciega para 450x450;1;17807.35;2
01201061;Contratapa regulable ciega para 750x750;5;183089.92;2
01201267;Periscopio para 16 modulos Linea Cambre;1;5370.9;2
012020024;Gabinete estanco IP65 para 24 DIN - 30x30x12;1;27389.91;2
012020108;Gabinete estanco IP65 para 108 DIN - 60x75x12;1;76773.71;2
01202064;Contratapa regulable calada para 750x1200 - 224 DI;1;65128.45;2
0120FCR120220;Cooler cuadrado con rulemanes 120x120x25 220v;6;57181.81;2
0120RMV8080;Rejilla metalica p/cooler 80x80;6;2322.47;2
0120RPV120120;Rejilla plastica con filtro p/cooler 120x120;5;15725.76;2
012848103;"Broca metalica de expansion im 1/4""";544;60213.98;2
012848104;"Broca metalica de expansion im 5/16""";62;9426.86;2
012848106;"Broca metalica de expansion im 1/2""";14;7065.63;2
0128546817;Mecha de widia sds plus 6mm largo 110mm;15;17790.18;2
0128546818;Mecha de widia sds plus 6mm largo 160mm;1;1191.92;2
0128546825;Mecha de widia sds plus 8mm largo 110mm;7;8962.54;2
0128546832;Mecha de widia sds plus 10mm largo 110mm;1;1514.41;2
0128600689;Silicona neutra transp. x260ml;6;12316.33;2
0128600693;Sellador siliconado transp.(cartucho x260ml);20;36784.33;2
0128600695;Silicona acetica con fungicida gris x 260 ml;24;43910.88;2
0128608006;Taco de nylon s 6 c/uno sin tornillo;1000;8555;2
0128608010;Taco de nylon s 10 c/uno sin tornillo;70;2702.05;2
0128608186;Taco de nylon sa 6 c/uno + tornillo tmf 20x35;9887;308217.29;2
0128608198;Taco de nylon sa 8 c/uno + tornillo tmf 21x45;5949;292903.74;2
0128608256;Taco de nylon s 6 + clavo tornillo;120;5350.4;2
0128608258;Taco de nylon s 8 + clavo tornillo;20;1622.94;2
0128608511;Taco p/durlock s/tornillo gks autoperforante;270;10246.88;2
0128608512;Taco p/durlock c/tornillo gks autoperforante;12;1598.71;2
0128608906;Taco de nylon sx 6 c/uno especial sin tornillo;74;1832.84;2
0128608908;Taco de nylon sx 8 c/uno especial sin tornillo;130;4366.47;2
0128610310;"Grampa redex media omega crm 1/4""";24;652.61;2
0128610315;"Grampa redex media omega crm 5/16""";966;27150.08;2
0128610320;"Grampa redex media omega crm 3/8""";161;9317.4;2
0128610325;"Grampa redex media omega crm 1/2""";765;48680.54;2
0128610330;"Grampa redex media omega crm 5/8""";301;25420.6;2
0128610335;"Grampa redex media omega crm 3/4""";2804;256350.67;2
0128610340;"Grampa redex media omega crm 7/8""";810;86863.89;2
0128610345;"Grampa redex media omega crm 1""";451;52102.41;2
0128610350;"Grampa redex media omega crm 1 1/4""";18;3312.59;2
0128610540;Pasapared p/rg 6 nat;1;76.13;2
0128613517;Torn.philips punta t2 tmf 19x30 p/taco 5;100;1656.13;2
0128613558;Torn.philips punta t2 tmf 21x35 p/taco 6;74;2781.53;2
0128614605;Mecha de widia whs 5mm largo 90mm;3;1730.83;2
0128614606;Mecha de widia whs 6mm largo 100mm;2;1019.44;2
0128614608;Mecha de widia whs 8mm largo 120mm;3;2385.35;2
0128615192;Broca manual redex srm 1/4;20;6288.2;2
012894727;Espuma de poliuretano en aerosol 500ml.;1;3390.97;2
012894728;Espuma de poliuretano en aerosol 750ml.;4;14935.08;2
0128T1A8X1/2;Tornillo t1 punta aguja 8x1/2 cada uno (suelto);215;1923.58;2
0128T1M8X1/2;Tornillo t1 punta mecha 8x1/2 cada uno (suelto);3525;34252.76;2
0128T26X1;Tornillo t2 punta aguja 6x1 cada uno (suelto);256;1519.05;2
0128T36X11/2;Tornillo t3 punta aguja 6x1 1/2 cada uno (suelto);100;1497.56;2
0130F0UC0020;Fusible nh ar ultrarapido t00 de 20a. 500v;0;0;2
0133LE100;Bomba centrifuga compacta 1hp monof.;1;75286.29;2
0133LE75;Bomba centrifuga compacta 3/4hp monof.;2;123576.41;2
01341000N;Botonera aea 1000 n rasante ø22mm;12;21846.53;2
01341000R;Botonera aea 1000 r rasante ø22mm;28;43232.79;2
01341000V;Botonera aea 1000 v rasante ø22mm;48;74100.03;2
01341100N;Botonera aea 1100 n saliente ø22mm;25;45159.11;2
01341100R;Botonera aea 1100 r saliente ø22mm;19;43720.37;2
01341100V;Botonera aea 1100 v saliente ø22mm;11;23576.52;2
01341400N;Botonera aea 1400 n golpe de puño ø22mm;2;4142.08;2
01341400R;Botonera aea 1400 r golpe de puño ø22mm;1;1664.79;2
01341700N;Botonera 1700 n golpe de puño oscilante;0;0;2
01341700R;Botonera 1700 r golpe de puño oscilante;7;13787.15;2
01341700V;Botonera 1700 v golpe de puño oscilante;0;0;2
01341900R;Botonera 1900 r golpe de puño con traba;29;79281.39;2
01341900V;Botonera 1900 v golpe de puño con traba;4;12775.84;2
01347000N;Selector aea ø22mm a palanca 7000 n;11;37320.38;2
01347200N;Selector aea ø22mm a palanca 7200 n;5;13630.55;2
013480.176.11;80.176.11 conmutador 10 pos.;5;212578.42;2
013480.48.11;80.48.11 desv.trip.4 pos.;5;166160.62;2
01348000N;Selector aea ø22mm a palanca 8000 n;27;99422.97;2
